buyer_id,supplier_id,to_airport,from_airport,flight_type,journey_type,pax,costprice,markup,selling_price,booking_date,payment_method,refund_status,refund_amount,channel_of_booking,booking_status,travel_date,cashback,coupon_redeem,Coupon USed?
331,1,PNQ,MIA,International,round trip,5,11849,3661,15510,17-05-2024,Credit Card,No,0,Android,cancelled,10-06-2024,8.494654144,0,No
479,1,HYD,JFK,International,one way,3,37154,11477,48631,17-05-2024,Bank Transfer,Yes,197.9530729,Web,confirmed,02-06-2024,2.878236384,0,No
272,5,PNQ,ATL,International,round trip,4,20385,6297,26682,17-05-2024,PayPal,No,0,Web,confirmed,02-06-2024,0,0,No
26,7,MAA,GOI,International,round trip,1,26577,8210,34787,17-05-2024,Credit Card,Yes,421.1789721,iOS,confirmed,12-06-2024,0,0,No
123,1,BLR,DEL,Domestic,round trip,2,8781,2713,11494,17-05-2024,Credit Card,No,0,Web,confirmed,25-05-2024,9.405770726,0,No
140,3,BLR,DEN,International,one way,3,31142,9620,40762,17-05-2024,PayPal,No,0,Web,confirmed,28-05-2024,15.0156165,0,No
112,3,CCU,BLR,Domestic,one way,4,8576,2650,11226,17-05-2024,Credit Card,Yes,654.1578607,Web,confirmed,07-07-2024,9.511451012,0,No
67,7,HYD,LAX,International,round trip,5,11631,3593,15224,17-05-2024,Debit Card,No,0,Web,confirmed,06-06-2024,0,0,No
119,1,DEL,HYD,Domestic,one way,2,5984,1849,7833,17-05-2024,Credit Card,Yes,889.166135,Web,cancelled,18-05-2024,12.92846978,0,No
471,1,GOI,HYD,International,one way,5,13916,4299,18215,17-05-2024,Bank Transfer,No,0,Android,failed,23-05-2024,8.791822402,0,No
74,1,ORD,AMD,International,round trip,5,35647,11011,46658,17-05-2024,Bank Transfer,Yes,0,Web,confirmed,04-06-2024,5.65887067,0,No
383,1,MAA,GOI,International,round trip,5,11593,3581,15174,17-05-2024,Debit Card,Yes,339.354741,Web,confirmed,29-05-2024,4.934215712,0,No
494,3,JAI,JFK,International,one way,5,21996,6795,28791,17-05-2024,PayPal,No,0,Web,confirmed,07-06-2024,1.963072347,0,No
192,5,AMD,DEL,International,one way,3,21638,6684,28322,17-05-2024,PayPal,Yes,129.3499597,iOS,confirmed,05-06-2024,0,0,No
354,3,GOI,DEL,International,one way,2,29822,9212,39034,17-05-2024,Credit Card,No,0,Android,cancelled,18-05-2024,3.503178078,0,No
126,5,CCU,MIA,International,round trip,4,33906,10473,44379,17-05-2024,PayPal,Yes,82.62017044,Android,confirmed,17-08-2024,0,0,No
73,5,ATL,SFO,International,round trip,4,34776,10742,45518,17-05-2024,Debit Card,Yes,727.1175562,Web,confirmed,03-06-2024,0,0,No
444,3,BLR,MAA,Domestic,round trip,4,9763,3016,12779,17-05-2024,Debit Card,Yes,1367.577484,Web,confirmed,21-05-2024,19.88456766,0,No
58,1,ORD,JAI,International,round trip,4,34705,10721,45426,18-05-2024,Bank Transfer,Yes,295.1020434,Android,failed,12-06-2024,4.290781779,0,No
298,7,PNQ,CCU,International,one way,1,32712,10105,42817,18-05-2024,PayPal,Yes,996.9940607,Android,confirmed,04-09-2024,0,55.39332267,Yes
458,1,BLR,ATL,International,round trip,1,15403,4758,20161,18-05-2024,PayPal,No,0,Web,confirmed,05-06-2024,10.3308168,0,No
52,7,ORD,HYD,International,round trip,4,37365,11542,48907,18-03-2024,PayPal,Yes,0,Web,confirmed,31-10-2024,0,6.962482958,Yes
382,1,DEL,BOM,Domestic,round trip,4,5266,1627,6893,18-05-2024,PayPal,Yes,918.3221407,Web,confirmed,30-05-2024,13.35239791,0,No
202,3,BLR,DEL,Domestic,one way,2,7145,2208,9353,18-05-2024,Credit Card,Yes,267.1923299,Android,failed,10-07-2024,3.884974728,0,No
334,5,GOI,MIA,International,one way,3,28366,8762,37128,18-05-2024,Bank Transfer,Yes,727.0566942,Android,confirmed,26-07-2024,0,0,No
279,1,ATL,LAX,International,round trip,5,17265,5334,22599,18-05-2024,PayPal,Yes,890.4469355,Web,confirmed,12-06-2024,12.94709261,0,No
166,1,CCU,GOI,International,one way,4,29472,9104,38576,18-03-2024,Debit Card,Yes,578.9913665,Web,confirmed,12-12-2024,8.418530678,21.20526817,Yes
450,5,MAA,DEL,Domestic,one way,1,8598,2656,11254,18-05-2024,Debit Card,Yes,1006.326499,Android,confirmed,10-06-2024,0,0,No
343,1,BLR,HYD,Domestic,one way,2,9953,3075,13028,18-05-2024,Debit Card,Yes,416.3770446,Android,failed,29-05-2024,6.054119502,0,No
465,3,GOI,ORD,International,one way,2,12008,3710,15718,18-05-2024,PayPal,Yes,814.5932935,Web,confirmed,30-07-2024,11.84418115,0,No
396,1,BOM,LAS,International,one way,2,35620,11003,46623,18-05-2024,Credit Card,No,0,Android,failed,30-05-2024,17.61281408,0,No
434,5,DFW,HYD,International,round trip,5,15748,4865,20613,18-03-2024,Bank Transfer,Yes,0,Web,confirmed,01-09-2024,0,35.98838297,Yes
487,5,HYD,DEN,International,one way,1,14264,4406,18670,18-05-2024,Credit Card,Yes,521.4823301,iOS,confirmed,22-12-2024,0,39.29543941,Yes
426,3,DFW,ATL,International,round trip,3,31930,9863,41793,18-05-2024,Credit Card,Yes,0,Web,confirmed,11-08-2024,2.266727628,0,No
220,5,SFO,ATL,International,round trip,2,22093,6825,28918,18-05-2024,Debit Card,Yes,270.5068858,iOS,confirmed,12-06-2024,0,0,No
456,5,LAX,ORD,International,round trip,2,28482,8798,37280,18-05-2024,Credit Card,Yes,0,Web,confirmed,03-06-2024,0,0,No
212,3,SEA,JFK,International,round trip,4,27926,8627,36553,18-05-2024,Bank Transfer,Yes,364.7652668,Web,cancelled,01-06-2024,5.30368459,0,No
121,5,ORD,HYD,International,one way,1,30895,9543,40438,18-05-2024,Credit Card,Yes,918.3196766,Android,confirmed,19-05-2024,0,0,No
232,7,DEN,CCU,International,one way,4,19230,5940,25170,18-05-2024,Bank Transfer,Yes,649.566392,Web,confirmed,16-06-2024,0,0,No
257,1,MIA,BLR,International,one way,5,23638,7302,30940,18-05-2024,PayPal,Yes,535.245906,Web,confirmed,06-06-2024,7.782471969,0,No
199,7,BLR,AMD,International,round trip,5,30831,9524,40355,18-05-2024,PayPal,Yes,549.0770741,Web,confirmed,07-06-2024,0,0,No
459,3,SEA,ATL,International,round trip,1,17490,5403,22893,18-05-2024,Credit Card,Yes,60.19622336,Web,cancelled,19-05-2024,0.875252694,0,No
437,1,AMD,SEA,International,one way,5,34769,10740,45509,18-05-2024,Credit Card,Yes,169.010171,Android,failed,29-05-2024,2.457406779,0,No
491,3,DEL,BLR,Domestic,round trip,5,6646,2053,8699,18-05-2024,Credit Card,No,0,Web,confirmed,22-05-2024,11.62527005,0,No
398,1,HYD,GOI,International,one way,3,13598,4201,17799,18-05-2024,Credit Card,No,0,Web,confirmed,06-06-2024,11.29423899,0,No
128,3,AMD,LAS,International,round trip,5,24026,7422,31448,18-05-2024,PayPal,No,0,Android,failed,23-05-2024,10.04592215,0,No
99,3,HYD,DEL,Domestic,round trip,4,8873,2742,11615,18-05-2024,Bank Transfer,Yes,360.1797053,Web,confirmed,16-06-2024,5.237010557,0,No
137,3,DEL,PNQ,International,one way,4,23316,7202,30518,18-05-2024,Credit Card,Yes,0,Android,cancelled,27-09-2024,5.160296964,22.68327529,Yes
300,1,ORD,DEL,International,round trip,3,30770,9505,40275,18-05-2024,PayPal,Yes,940.9513634,Web,confirmed,04-08-2024,13.68142666,0,No
119,3,ATL,DEN,International,one way,3,24845,7675,32520,18-05-2024,PayPal,Yes,534.1984255,Web,confirmed,25-05-2024,7.767241609,0,No
153,3,HYD,PNQ,International,one way,1,15930,4921,20851,18-05-2024,PayPal,Yes,157.0531685,Web,confirmed,31-05-2024,2.283552042,0,No
240,3,PNQ,HYD,International,one way,3,17120,5289,22409,18-05-2024,Bank Transfer,No,0,Android,failed,08-06-2024,3.829219685,0,No
152,3,AMD,ATL,International,round trip,2,21752,6720,28472,18-05-2024,Bank Transfer,Yes,0,Web,cancelled,04-06-2024,1.6285463,0,No
218,7,LAS,SFO,International,round trip,5,27346,8447,35793,18-05-2024,PayPal,Yes,202.0926507,Android,confirmed,29-08-2024,0,14.60471719,Yes
108,7,JAI,BLR,International,round trip,3,31399,9699,41098,18-05-2024,Debit Card,Yes,940.4967757,iOS,confirmed,30-05-2024,0,0,No
383,1,SYD,GOI,International,round trip,4,20495,6331,26826,18-03-2024,Debit Card,Yes,0,Web,confirmed,17-10-2024,6.262174994,16.1369134,Yes
355,3,ORD,JAI,International,one way,4,29818,9211,39029,18-05-2024,Credit Card,Yes,0,Android,failed,01-06-2024,1.046844716,0,No
449,5,LAX,GOI,International,round trip,2,17503,5407,22910,18-05-2024,Bank Transfer,Yes,45.8787063,Android,confirmed,22-05-2024,0,0,No
47,1,SFO,ATL,International,one way,1,25652,7924,33576,18-05-2024,PayPal,No,0,Android,cancelled,19-05-2024,4.738551827,0,No
54,5,AMD,BLR,International,round trip,5,15819,4887,20706,18-05-2024,PayPal,Yes,598.9954494,Web,confirmed,30-05-2024,0,0,No
168,7,AMD,ATL,International,one way,4,26677,8241,34918,18-05-2024,Bank Transfer,Yes,0,Android,confirmed,29-11-2024,0,8.065429559,Yes
146,3,PNQ,ORD,International,round trip,5,15226,4704,19930,18-05-2024,Debit Card,No,0,Web,confirmed,15-06-2024,15.01199582,0,No
260,1,DEL,ORD,International,round trip,1,20715,6399,27114,18-03-2024,Credit Card,Yes,953.3040117,Web,cancelled,15-09-2024,13.86103409,40.25205406,Yes
33,5,PNQ,BOM,International,round trip,2,23146,7150,30296,18-05-2024,Bank Transfer,No,0,Web,confirmed,19-05-2024,0,0,No
481,3,ORD,MAA,International,one way,1,31473,9722,41195,18-05-2024,PayPal,Yes,192.5804888,Android,failed,23-05-2024,2.800119047,0,No
89,5,BLR,AMD,International,round trip,4,12018,3713,15731,18-05-2024,Bank Transfer,No,0,iOS,confirmed,26-05-2024,0,0,No
82,1,SFO,HYD,International,round trip,1,14552,4496,19048,18-05-2024,Debit Card,Yes,821.1593438,Web,confirmed,16-06-2024,11.93965148,0,No
48,7,ATL,ORD,International,one way,3,30455,9408,39863,18-05-2024,Bank Transfer,Yes,417.2074744,Web,confirmed,09-06-2024,0,0,No
26,7,LAS,GOI,International,one way,2,32677,10094,42771,18-05-2024,PayPal,Yes,216.7772793,Web,confirmed,22-05-2024,0,0,No
369,7,AMD,MAA,International,one way,1,11565,3573,15138,18-05-2024,PayPal,No,0,Web,confirmed,10-06-2024,0,0,No
128,5,DEL,ORD,International,one way,1,28022,8656,36678,18-05-2024,Bank Transfer,Yes,622.6751895,Web,confirmed,15-06-2024,0,0,No
224,1,GOI,AMD,International,one way,1,23695,7320,31015,18-05-2024,Bank Transfer,Yes,0,Android,cancelled,19-08-2024,4.954392947,20.66638058,Yes
67,5,BLR,ORD,International,round trip,4,20487,6329,26816,18-03-2024,Credit Card,Yes,504.1167436,Web,confirmed,19-10-2024,0,20.96029598,Yes
489,7,BOM,BLR,Domestic,round trip,5,9992,3087,13079,18-05-2024,PayPal,Yes,390.5849188,iOS,confirmed,18-09-2024,0,19.06341923,Yes
87,5,LAS,AMD,International,round trip,3,22779,7037,29816,18-05-2024,Bank Transfer,Yes,667.5756534,Android,confirmed,06-06-2024,0,0,No
343,7,DEN,LAS,International,round trip,3,29554,9129,38683,18-05-2024,PayPal,Yes,333.0305795,Web,confirmed,31-05-2024,0,0,No
37,3,BOM,JFK,International,round trip,2,21557,6659,28216,18-05-2024,PayPal,No,0,Web,confirmed,22-05-2024,5.479332435,0,No
59,7,HYD,CCU,Domestic,round trip,2,9362,2893,12255,18-05-2024,Debit Card,Yes,0,Web,confirmed,06-06-2024,0,0,No
156,5,AMD,PNQ,International,one way,5,18244,5636,23880,18-05-2024,Bank Transfer,Yes,1094.25627,Android,confirmed,07-06-2024,0,0,No
259,7,AMD,GOI,International,round trip,3,30264,9349,39613,18-05-2024,Credit Card,Yes,479.1772634,Web,confirmed,27-05-2024,0,0,No
364,7,BOM,LAX,International,one way,1,24779,7655,32434,18-05-2024,Debit Card,Yes,940.4858428,Web,confirmed,10-06-2024,0,0,No
313,7,SEA,CCU,International,one way,3,31354,9685,41039,18-05-2024,Debit Card,Yes,885.6651265,Web,confirmed,04-06-2024,0,0,No
223,1,SEA,JAI,International,round trip,3,37369,11543,48912,18-05-2024,Credit Card,Yes,0,Android,cancelled,25-05-2024,8.826819465,0,No
386,5,GOI,BOM,International,round trip,2,28142,8693,36835,18-03-2024,PayPal,Yes,0,Web,confirmed,30-09-2024,0,10.87318084,Yes
471,3,LHR,PNQ,International,one way,3,32680,10095,42775,18-05-2024,Bank Transfer,Yes,965.0234745,Web,confirmed,05-06-2024,14.031435,0,No
232,5,PNQ,AMD,International,round trip,3,29768,9196,38964,18-05-2024,Bank Transfer,Yes,215.7736629,Android,confirmed,30-05-2024,0,0,No
482,1,ORD,LAS,International,one way,5,15652,4835,20487,18-05-2024,Bank Transfer,No,0,Web,confirmed,30-05-2024,0.756541191,0,No
358,1,MIA,SEA,International,round trip,1,30926,9553,40479,18-05-2024,Bank Transfer,No,0,iOS,failed,03-06-2024,9.962433864,0,No
128,3,PNQ,LAS,International,round trip,2,17732,5478,23210,18-03-2024,Bank Transfer,Yes,915.5930691,Web,cancelled,19-09-2024,13.31271723,27.56549919,Yes
402,5,GOI,HYD,International,round trip,3,14779,4565,19344,18-05-2024,Credit Card,Yes,578.993512,Web,confirmed,07-06-2024,0,0,No
215,3,DEL,LAX,International,round trip,1,15815,4885,20700,18-05-2024,PayPal,No,0,Web,cancelled,29-05-2024,0.711703076,0,No
149,1,GOI,SFO,International,one way,2,27487,8491,35978,18-05-2024,Credit Card,Yes,244.5627907,Web,confirmed,08-06-2024,3.555941375,0,No
389,5,GOI,DFW,International,round trip,4,20632,6374,27006,18-05-2024,PayPal,Yes,543.1340644,iOS,confirmed,01-12-2024,0,27.61897975,Yes
261,1,AMD,PNQ,International,one way,2,16266,5025,21291,18-03-2024,Bank Transfer,Yes,0,Web,confirmed,19-10-2024,15.28979778,50.31256905,Yes
450,5,HYD,ORD,International,one way,5,14515,4484,18999,19-05-2024,Credit Card,Yes,376.4725309,Web,confirmed,29-05-2024,0,0,No
67,1,ATL,BOM,International,round trip,2,16967,5242,22209,19-05-2024,Bank Transfer,Yes,529.192272,Android,failed,21-12-2024,7.69445217,33.44504967,Yes
486,3,JFK,AMD,International,round trip,4,37279,11515,48794,19-03-2024,Debit Card,Yes,0,Web,confirmed,03-11-2024,5.844624299,10.46410991,Yes
443,1,BOM,CCU,Domestic,round trip,1,5043,1558,6601,19-05-2024,PayPal,Yes,213.7792291,Android,cancelled,12-06-2024,3.108348591,0,No
71,1,LAS,ORD,International,round trip,1,15675,4843,20518,19-05-2024,Debit Card,Yes,607.5646307,Web,confirmed,17-06-2024,8.833985753,0,No
155,1,BLR,DFW,International,one way,3,20107,6211,26318,19-03-2024,PayPal,Yes,0,Web,confirmed,08-09-2024,12.42141808,32.39410501,Yes
383,3,BOM,AMD,International,round trip,2,23590,7287,30877,19-05-2024,PayPal,Yes,511.0664282,Android,failed,11-06-2024,7.43090252,0,No
373,5,AMD,JAI,International,one way,1,31358,9687,41045,19-05-2024,PayPal,No,0,Android,confirmed,01-06-2024,0,0,No
173,1,AMD,JAI,International,round trip,4,29541,9126,38667,19-05-2024,Bank Transfer,Yes,993.5423087,Web,cancelled,30-05-2024,14.44609866,0,No
428,7,SEA,JFK,International,round trip,4,36445,11258,47703,19-05-2024,PayPal,No,0,iOS,confirmed,26-05-2024,0,0,No
478,1,DFW,MIA,International,round trip,5,15841,4894,20735,19-05-2024,Bank Transfer,Yes,740.2504527,Web,confirmed,03-06-2024,10.76323674,0,No
292,3,AMD,MAA,International,round trip,1,32939,10175,43114,19-05-2024,PayPal,Yes,73.0944394,Web,confirmed,20-05-2024,1.06279267,0,No
269,5,BOM,MAA,Domestic,round trip,4,6585,2034,8619,19-03-2024,Debit Card,Yes,0,Web,confirmed,29-11-2024,0,22.2490787,Yes
167,5,DFW,MIA,International,one way,1,21115,6523,27638,19-05-2024,Credit Card,Yes,578.4059488,Android,confirmed,22-05-2024,0,0,No
77,1,BLR,SEA,International,round trip,3,27191,8399,35590,19-05-2024,Bank Transfer,Yes,1199.578733,Web,confirmed,13-06-2024,17.44186692,0,No
343,3,CCU,PNQ,International,round trip,5,28357,8760,37117,19-03-2024,Credit Card,Yes,123.2967951,Web,confirmed,11-11-2024,1.792734594,2.309040155,Yes
453,1,DFW,HYD,International,one way,1,20930,6466,27396,19-05-2024,PayPal,No,0,Web,cancelled,06-06-2024,8.802864931,0,No
431,3,BOM,DEL,Domestic,round trip,4,5668,1752,7420,19-05-2024,Bank Transfer,Yes,556.2227932,Web,confirmed,20-05-2024,8.087475771,0,No
444,5,DFW,SEA,International,one way,3,22538,6962,29500,19-03-2024,Credit Card,Yes,91.86698356,Web,confirmed,09-11-2024,0,3.183315019,Yes
445,3,SEA,MAA,International,round trip,1,37629,11624,49253,19-05-2024,Credit Card,Yes,836.0495234,Web,confirmed,10-06-2024,12.1561546,0,No
136,5,PNQ,BLR,International,one way,4,37219,11497,48716,19-05-2024,Credit Card,Yes,390.3968966,Web,confirmed,01-06-2024,0,0,No
102,7,SEA,BOM,International,round trip,1,20119,6215,26334,19-05-2024,Debit Card,Yes,624.2850162,iOS,confirmed,24-11-2024,0,26.53376648,Yes
14,1,BLR,MAA,Domestic,one way,5,6426,1985,8411,19-05-2024,Debit Card,No,0,Web,confirmed,30-05-2024,10.41588049,0,No
65,5,MIA,ORD,International,one way,5,12980,4010,16990,19-05-2024,Debit Card,Yes,346.5397219,iOS,confirmed,05-06-2024,0,0,No
12,5,ORD,MAA,International,one way,2,19880,6141,26021,19-05-2024,Bank Transfer,Yes,0,iOS,confirmed,10-11-2024,0,72.11277913,Yes
408,5,ATL,MAA,International,round trip,2,27129,8380,35509,19-05-2024,Credit Card,Yes,1049.459109,Web,confirmed,15-06-2024,0,0,No
320,5,SFO,HYD,International,round trip,5,28414,8777,37191,19-05-2024,Bank Transfer,Yes,321.7570628,Android,confirmed,25-05-2024,0,0,No
101,5,DEL,GOI,International,round trip,1,30706,9485,40191,19-03-2024,Bank Transfer,Yes,0,Web,confirmed,30-09-2024,0,19.5278131,Yes
69,3,DFW,ORD,International,round trip,3,13034,4027,17061,19-05-2024,Bank Transfer,No,0,iOS,failed,11-06-2024,7.711888667,0,No
452,5,PNQ,SEA,International,round trip,5,36578,11299,47877,19-05-2024,Credit Card,No,0,iOS,confirmed,21-05-2024,0,0,No
111,7,CCU,SEA,International,one way,5,20597,6363,26960,19-05-2024,Credit Card,Yes,491.3681625,iOS,confirmed,14-12-2024,0,24.35440182,Yes
6,1,ORD,DEL,International,round trip,3,17788,5495,23283,19-05-2024,Debit Card,Yes,860.3049047,Web,cancelled,22-05-2024,12.50882768,0,No
303,5,BOM,JAI,International,round trip,3,23151,7151,30302,19-05-2024,Debit Card,No,0,Web,confirmed,11-06-2024,0,0,No
409,7,ORD,BLR,International,one way,2,12564,3882,16446,19-05-2024,Credit Card,Yes,177.1742181,Web,confirmed,23-05-2024,0,0,No
300,1,MIA,BLR,International,round trip,2,17413,5379,22792,19-05-2024,Debit Card,Yes,409.2064435,Web,confirmed,05-06-2024,5.949859009,0,No
481,5,ATL,HYD,International,round trip,2,13159,4065,17224,19-03-2024,Bank Transfer,Yes,644.1063049,Web,confirmed,06-10-2024,0,24.95982569,Yes
25,3,MAA,LAS,International,round trip,4,12155,3755,15910,19-05-2024,PayPal,Yes,964.9215419,Web,confirmed,14-06-2024,14.0299529,0,No
236,1,BOM,SFO,International,round trip,3,17116,5287,22403,19-05-2024,PayPal,No,0,Android,failed,28-05-2024,7.211431711,0,No
442,3,LAX,DEL,International,round trip,4,33500,10348,43848,19-05-2024,Credit Card,Yes,771.4273449,Web,confirmed,12-06-2024,11.21654854,0,No
236,1,MIA,GOI,International,round trip,2,12493,3860,16353,19-05-2024,PayPal,Yes,439.6307911,Web,confirmed,22-05-2024,6.392228825,0,No
145,1,JAI,DFW,International,one way,5,26576,8210,34786,19-05-2024,Debit Card,Yes,0,Web,confirmed,15-07-2024,2.244778739,0,No
122,5,HYD,JAI,International,round trip,3,20138,6221,26359,19-05-2024,PayPal,No,0,Android,confirmed,26-05-2024,0,0,No
90,5,ORD,PNQ,International,round trip,2,19294,5960,25254,19-03-2024,PayPal,Yes,960.065043,Web,confirmed,29-08-2024,0,38.55617569,Yes
477,3,HKG,ORD,International,round trip,2,32213,9951,42164,19-05-2024,PayPal,Yes,472.8640752,Web,confirmed,10-06-2024,6.875440557,0,No
355,5,CCU,DEL,Domestic,round trip,2,8072,2494,10566,19-05-2024,Debit Card,Yes,533.2258652,Web,confirmed,08-06-2024,0,0,No
179,3,LAS,MAA,International,one way,2,28034,8660,36694,19-05-2024,Debit Card,Yes,302.5314564,Web,confirmed,25-05-2024,4.398805396,0,No
483,1,SFO,PNQ,International,round trip,5,19494,6022,25516,19-05-2024,Credit Card,Yes,747.0863425,Web,confirmed,04-06-2024,10.86263053,0,No
169,7,JAI,JFK,International,round trip,1,14319,4423,18742,19-05-2024,Credit Card,Yes,0,iOS,confirmed,24-05-2024,0,0,No
483,7,CCU,MAA,Domestic,one way,1,10413,3217,13630,19-05-2024,Credit Card,Yes,698.0778254,Android,confirmed,31-05-2024,0,0,No
305,3,BLR,SEA,International,round trip,2,28357,8759,37116,19-05-2024,Bank Transfer,Yes,606.1789288,Web,confirmed,01-06-2024,8.813837656,0,No
37,3,PNQ,MIA,International,round trip,3,31311,9672,40983,19-05-2024,Debit Card,No,0,Web,confirmed,04-06-2024,1.452738722,0,No
349,5,ATL,HYD,International,one way,2,15645,4833,20478,19-03-2024,Credit Card,Yes,225.0491762,Web,confirmed,25-11-2024,0,8.028236842,Yes
16,3,LHR,AMD,International,round trip,3,11573,3575,15148,19-05-2024,Bank Transfer,Yes,522.4578399,Android,failed,03-06-2024,7.596533571,0,No
333,5,PNQ,DEL,International,round trip,1,31312,9672,40984,19-05-2024,Debit Card,Yes,227.4155692,Android,confirmed,05-11-2024,0,12.46088193,Yes
92,3,DEN,MIA,International,one way,5,25468,7867,33335,19-05-2024,Bank Transfer,Yes,0,Android,cancelled,23-05-2024,2.175357274,0,No
198,1,MIA,BOM,International,round trip,5,24652,7615,32267,19-05-2024,Bank Transfer,Yes,0,Android,cancelled,15-06-2024,10.08098899,0,No
395,5,JAI,BLR,International,round trip,3,18597,5745,24342,19-05-2024,Credit Card,Yes,651.2838497,Android,confirmed,24-05-2024,0,0,No
495,5,BOM,GOI,International,round trip,5,33479,10342,43821,19-05-2024,PayPal,Yes,428.8149632,Web,confirmed,08-06-2024,0,0,No
304,3,ORD,LAX,International,round trip,1,25440,7859,33299,19-05-2024,PayPal,Yes,615.9080556,Web,confirmed,11-06-2024,8.955299095,0,No
413,1,SEA,BOM,International,round trip,4,15248,4710,19958,19-05-2024,Credit Card,No,0,Web,confirmed,20-05-2024,10.02918101,0,No
1,3,CCU,MIA,International,one way,5,37797,11675,49472,19-05-2024,PayPal,Yes,530.9414457,Web,cancelled,25-06-2024,7.719885143,0,No
344,5,MIA,BOM,International,one way,1,18537,5727,24264,19-05-2024,Debit Card,Yes,316.6272104,Web,confirmed,20-05-2024,0,0,No
156,1,GOI,CCU,International,one way,3,26670,8238,34908,19-05-2024,Debit Card,Yes,1030.995653,Web,confirmed,31-05-2024,14.99067004,0,No
225,1,HKG,PNQ,International,round trip,4,18887,5834,24721,19-05-2024,PayPal,Yes,82.6377164,Web,cancelled,23-05-2024,1.201551855,0,No
319,3,PNQ,BLR,International,round trip,1,14602,4511,19113,19-03-2024,Debit Card,Yes,0,Web,confirmed,05-12-2024,5.048485508,17.40551825,Yes
341,5,DEN,LAX,International,round trip,4,24383,7532,31915,19-05-2024,Debit Card,No,0,Web,confirmed,23-05-2024,0,0,No
211,3,SFO,DFW,International,one way,5,19964,6167,26131,19-03-2024,Credit Card,Yes,628.9713886,Web,confirmed,18-09-2024,9.145239872,17.75241173,Yes
